file_path,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_sd_1,mfcc_sd_2,mfcc_sd_3,mfcc_sd_4,mfcc_sd_5,mfcc_sd_6,mfcc_sd_7,mfcc_sd_8,mfcc_sd_9,mfcc_sd_10,mfcc_sd_11,mfcc_sd_12,mfcc_sd_13,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,deltadelta_1,deltadelta_2,deltadelta_3,deltadelta_4,deltadelta_5,deltadelta_6,deltadelta_7,deltadelta_8,deltadelta_9,deltadelta_10,deltadelta_11,deltadelta_12,deltadelta_13
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/extrastole/extrastole__286_1311170606028_D.wav,extrastole,71.2268647572302,7.608072913331276,-2.740271137519254,-0.9380204107354937,-7.340298020772623,0.6915422085436838,-6.226773763125886,-0.17575154723562217,-4.0763093050558075,2.370679407840619,-3.0740720434134823,1.594392188184097,-1.1835632431290046,10.537033373038092,5.401312568047687,4.279273395863635,5.164190421988018,6.2450337652957755,6.00981961012338,4.930849212283625,4.633695189351164,4.603546412960411,4.91720426234385,4.765356743355766,4.66221728812121,4.904851261313383,-0.0036056970704926848,0.006133731306062419,5.854804243473537e-4,-0.0038027710365787343,0.015112006055137255,-0.005529419114471908,0.007388171368536276,4.942312260499061e-4,-0.0036117804082582,-0.0033447661500158768,-0.0038628171967759147,0.004569402227099885,-0.021447628891852855,0.007478397471206534,0.006369211454356762,3.156832818097365e-4,-0.0025325145021385873,-0.0027528120018792323,0.008412115961638673,-0.01086025730118761,0.003281070662793833,-0.009629698371387996,-0.028992900520993965,-0.004459649231707264,0.017313234583623383,-0.01864903946993231
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/extrastole/extrastole__294_1311681084248_C.wav,extrastole,67.27822131321106,7.338014697999173,-1.4020906220897378,4.405816772054987,2.396331340340244,3.6416999251673174,-3.33963323498662,2.145540720584976,-4.092709510463198,2.55418153184926,-2.784753298257037,-0.7472412925314548,-2.8988794781362586,7.65419109506029,4.01563085297843,3.152665597203881,3.5571734831184902,3.807639476367192,4.296146250824231,4.071694057814047,4.38261927050012,4.620479750164568,4.719617607376858,4.69831726195638,4.853640021705196,4.960976554021771,-0.001061971966307174,-6.525831493773076e-6,-0.0057073798911772555,0.001092279321737369,0.002205701080917933,-0.0032227886909512327,-0.00835116586598022,-0.001258925220496013,3.349623784821707e-4,0.004739930941412998,-0.00897595963924487,1.0677793732526954e-4,-0.003992434781853291,-0.007298035737808565,-0.003061270956520121,-0.006256363266775411,-0.0032436024060278463,0.00952604472562164,0.004770121736962112,-0.0018479186050095059,0.0037474573811376827,-0.004422716626858483,0.00929828562388128,0.012410268415843145,0.002569451769663605,-0.005494767098473008
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/extrastole/extrastole__298_1311685888900_C.wav,extrastole,61.986997761395365,-1.5854611207006382,-0.3846831742268779,6.732158561207213,2.6665153088380125,6.631703957535519,-5.098668206475559,3.6210472315075917,1.1884336190095801,0.732425816603593,0.28073786560454955,-1.4864229611313802,-1.7313727761731577,5.122158947081816,4.211682421080277,3.2576827058589575,3.5164507070236515,3.611791435232889,3.728829894248192,4.0643474263595385,4.351717707422573,4.3622821705749075,4.584433272552059,4.668771789607548,4.410436313171179,4.555088643597691,0.011113011618783296,0.014059784036491652,0.001216388558528744,-0.0067296385169739355,-9.92156464070244e-4,0.002245294219497688,0.013191993032486152,0.005358694546072679,0.0025923859489634144,-0.007818025640300128,0.006687572748341633,7.384435659789998e-4,0.008198084287775027,-0.006181493501181472,-8.68814961298337e-4,0.00466508212462276,0.009387418280643132,0.004576757649756619,-0.005061864161392291,0.01113625431935889,0.006501919728662187,-0.0015750294844472728,0.0016177984353508584,0.007022396060010847,-0.0071628274918941635,-0.009170971669443181
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__112_1306243000964_A.wav,murmur,59.97856107160993,4.8052605293092165,-3.385785599335595,0.41250849714837035,1.8362019602919573,6.2928629616909655,-5.337944108723656,4.257792155030993,-1.6128476009121746,2.4954714389008497,-3.2440897693813886,2.7806217971030374,-0.9315789026088138,4.698612499100847,3.936196416445444,3.70545237618929,3.9044931304899935,4.301149351973021,4.173800632211588,4.145658355041868,4.322878932261844,4.883926252869491,5.1905941093005685,5.1833522536735055,5.0894954254321965,5.224153229668795,0.013854926079358572,0.018550201510593445,0.012224060169390543,0.029311431343314143,-0.004406681414786552,-0.02168946440182904,-0.017471281951592085,0.011554706417778771,-0.012194504051317667,-0.012854699790132462,-0.023732926140135276,0.012113639873557317,-0.0030933861640604983,0.018712903653843902,0.01615466747640342,-0.0069648947988820995,0.017973369117595242,0.006791092520171529,-0.007210624822742178,-0.011315417066199089,0.017915026721597897,-0.012735254435703,-0.014518631106460596,0.034232253003399826,0.020660548276948208,0.007608381373891236
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__112_1306243000964_B.wav,murmur,67.07209462733074,7.984790419250981,-1.6078829662007277,2.724139025161374,-1.6891502340577842,3.687853276248039,-4.175551447426272,3.2815831057512006,-2.199870606383252,1.8366439878627907,-3.0719771041992634,2.2062767935293115,-0.9233392390760421,10.111389585416756,4.022823189463267,4.145345583769289,5.067153218524455,5.704758188344204,4.7576923924140795,4.612973151905777,4.551737293082549,4.741621456591712,4.8194441535452475,5.123359184599998,5.101612346776098,5.1539990488208325,-3.6800678526800995e-4,-0.0024197392486420308,-0.002800068392989862,0.002880390404823807,-0.004917181289735696,0.003668397460037714,0.006789268455854699,0.001259866179856642,0.0033615052897565463,4.6616438617843805e-4,0.006365342088901286,-0.0028286011930596026,0.005112767770730618,-0.0024243307261925867,-4.7982071621505997e-4,0.0021846585982906418,-0.00816909083802013,-0.003915145402539385,0.010670776586183756,0.0014846708860041537,0.005481910331524253,-0.010879646352253136,-0.002605450288617573,0.01100098291264928,0.005471077254840575,-0.003777373831374595
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__112_1306243000964_D.wav,murmur,62.24893581683981,6.169309664696568,-3.2890941022216102,1.6737444217420347,-0.9506047172846289,4.543549639094769,-3.7262565729507675,3.6613459838175304,-3.264202373679266,3.0201738120042965,-3.005908974639562,1.6532029517580056,-1.1625506905109766,5.489962775391084,4.162297978698458,4.3250429016170635,4.101131133381355,4.730293852121173,4.724586740310141,4.45273949696097,4.415373692535845,4.539433694957851,4.771300426772463,5.033224456665529,4.919332708601862,5.0623085125093565,0.005772231139070071,0.00752662347114324,0.004877334938421671,0.0038034358972536646,0.002684870396540861,-2.549511812003824e-4,0.0015811633527882236,3.094617986349134e-4,-0.001346550424834444,0.003177242941471256,0.0017426054138638299,-0.006962328329943552,-0.0013847912048163967,0.00644410815340258,0.003683377658988181,0.0021886774145838126,0.005729531031584623,0.002039645930106146,0.0014990961050533242,0.0019056326680577465,-3.384711588640949e-5,-0.00271033176048124,-0.004283934173915638,0.005142296788103746,0.004845282978795003,-0.003319457191557408
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__116_1306258689913_A.wav,murmur,66.24815705968055,6.769613616936502,-0.14370861046126998,1.2066389451847022,-5.18527491543868,4.2778913462276345,-3.996202356571059,3.8162454522768345,-1.2963657297657127,2.3830873998589994,-3.29434374621644,1.6710608142312868,-1.3962063639403453,4.7430504577333545,3.675408988498327,3.3466641890000695,4.377412693437153,4.007278398753067,3.9640673705836096,4.12604171045108,4.4532621260795,4.678284536437482,4.552915490383564,4.857816640239529,4.876453300653306,4.7590593579172715,9.776027889430133e-4,0.0029380116558994354,-0.0032268306698399717,-0.004904692756978703,0.002836224320393245,0.009261370605476698,-0.010287883046208006,-0.006254227756977796,0.002362061426897981,-0.00515257548260422,-0.006344906085769485,-0.013523256433846628,-0.009593570933510294,0.0023782060472882912,-5.466679400406364e-4,-5.97484468303025e-4,6.099011719058637e-4,-0.005822481383421471,0.004111426052570041,0.010057521699482227,-0.0025567158788154507,0.007582000756704965,0.008641826837124104,-0.001962000774170521,0.02367302663610486,0.003469439664605841
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__116_1306258689913_C.wav,murmur,61.46581394043156,2.1831629074769436,0.7281651661120182,4.84625514115034,-4.048750446241816,2.795911941879334,-6.134284959556475,0.937836642955872,-2.955662872103521,0.2651244305742546,-6.094516948931899,0.35557946395909795,-1.312254201376981,4.440076723114009,3.8373740508165053,4.098922288580957,3.503013211459268,3.898652456985952,4.034948979332456,4.350672987604007,4.30601259389894,4.487111921357634,4.7113090808069495,4.944412543875827,4.929617825496968,4.959379131712369,9.682645065014745e-4,5.076578052489873e-4,0.0010999870673879886,0.0016576144315493108,-7.69227598189024e-4,1.4970628071095244e-4,-0.0014553385260303046,-0.0012726628118815493,5.594343268375457e-4,0.003418561120172804,-0.001749249840938001,-0.0014907866603623935,-0.004447017006157947,0.0015275787937492496,3.6571619893593736e-4,-0.0014143459712008563,-0.0038637276594018443,0.0015695899862300604,5.269376386693556e-4,-0.004624363738477603,0.0013029222099278598,0.0038327175309477517,-0.006395571792280224,3.1003487246511875e-4,-0.0020567173825130273,5.646422431782328e-4
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__116_1306258689913_D.wav,murmur,62.73703597323293,2.8471869398197236,0.5735568465320701,4.224796515545881,-4.225476807278078,2.6851678216158636,-6.226321273324216,1.4412719223931905,-3.4648861480771505,0.7138467886888076,-5.753114947918907,-0.34490138452961944,-1.8032173969053829,5.2222067244839145,3.5308101535365886,4.318256867112714,3.631059616821208,3.671857546401602,4.031032287882161,4.422038292760618,4.272673496633579,4.331722695052146,4.390718936113428,4.918009016975037,4.618637089595409,4.99596296302577,-0.007915875548975219,-0.00378066158401202,-0.008206992747214776,-0.0017804021149824035,-0.00176581821715605,-9.12310956401354e-4,-0.00673296412893553,-1.1944104982835777e-4,0.004915365915177476,-0.010162203828625146,2.0712128603127755e-4,-0.0065893739508172304,-4.8520964834855123e-4,0.0015018173824119787,0.00573806985074621,-1.531764722623675e-4,-4.377879669768324e-4,0.007877250360484105,0.009674484983065954,-7.394544226338942e-4,-0.01242958930075924,0.003567132453486208,-0.001631794618774976,-0.014191934008176546,-0.022294638661177393,-0.010099415985514944
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__122_1306325762831_C.wav,murmur,57.32971540552543,0.6193360533584044,-0.5632011431033279,6.565566946752379,-0.9484074265726746,4.894192289193487,-5.165487001220205,3.8013558179137545,-0.7232614425568886,1.7224209857721025,-5.211795313186355,-0.49162842506723103,-0.121805803755335,4.542437555613327,4.13161397208698,3.082985818179507,3.825187577892287,3.913603014864085,4.006797983499916,4.349434760791634,4.323219673631952,4.827413822612084,4.598979497102278,4.5594480971485245,4.602167309369803,5.450602010579593,-0.004462874731351852,-0.006474898683934795,-0.0028734130881665422,1.3993656470963635e-4,0.011485206880746735,0.011847258561198344,-0.0016290724405453342,0.011675065719514004,0.006424635015396601,0.01663916886387899,-0.0013786519626347948,0.0013466352460908648,0.023170516499076775,0.00199987083117168,0.004049227529390751,0.001626760358124949,-0.0016189297618949008,-4.907710343403444e-4,0.007699911420389871,0.020790110195890575,0.015314233759629446,-0.02550777282882903,-0.028503304241561202,0.009978143311193186,0.023542315423571124,-0.01755942193534053
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__122_1306325762831_D.wav,murmur,57.22497438216164,2.2126394994017393,0.01827239171327557,6.411090307178399,0.8333658511379188,8.24809557519548,-3.245488794899992,3.656318727000924,0.9337862541985106,2.914907532682823,-3.4426208788277166,1.1047341306175273,0.762836068327858,5.90684726285934,4.4727693256177705,4.589195818725142,4.06478113411181,4.2493758559864485,4.651530724161472,4.471604820394174,4.45523129382208,4.708833074631776,4.490458958954285,4.795968097595602,4.676048971247019,5.140295620626635,-0.012543165077997352,-0.006378386241886889,-0.0012791472549902152,-0.00095009354850664955,-0.00431382696729055,4.5234718157920325e-4,-0.0063068413664884426,0.005214395268867456,0.004035114804606007,-0.0013296527320459323,0.0021456293183421027,0.0022062904604284533,0.005542832794816528,-3.0978565006144123e-4,1.3417866817919518e-4,0.002261825345420724,0.0018015207020197082,0.0055516033892670695,-0.001986862080805753,0.0011369830329993262,-0.0016408264816340484,-0.006569012722542314,-0.01839647933576461,0.0014432249838196166,-0.0073199026996605574,-0.004262395566949304
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__156_1306936373241_B.wav,murmur,73.42883430781652,10.613438818844383,-0.6730992766162645,7.212106225628577,-2.1181053737399043,2.7491356966428038,-3.8780985547367393,2.6877949521645816,-3.5135586140960067,0.5976554000083872,-3.3382300894552275,0.37694421323984445,-2.354011110963452,10.602757223503929,4.538390038427146,4.927428726431859,3.93751205672325,4.103391150583023,3.9796318327452176,4.261048519190351,4.161702006317638,4.403636757823851,4.44461164451243,4.4111234000862884,5.001122730616856,4.641084125593787,-0.007708185391319346,0.0020192576366942216,0.008569911041282591,4.7284621776671454e-5,0.01003468946404881,0.0073336842809642215,-0.008108836065999648,0.0024280659091524695,0.004177040834006012,-0.009325598228106118,0.013432908013865387,-9.710448622543968e-4,-0.004795377903524788,0.005258383265002073,7.060522761792816e-4,0.00460237261568057,0.01709278985778386,0.02076389925250693,-0.008099719349090574,-0.004785858258082905,0.02241086839924466,0.007122232036902295,0.009875870518191525,0.019693547143379127,-0.023794220998384234,-0.007359668168001629
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__160_1307100683334_A.wav,murmur,74.09235026503248,10.74769664207595,-5.193403586543397,2.5174436495117836,-3.026925000782583,3.817724780400719,-4.684487236034478,1.6291346050993267,-4.430945440908943,0.30863777366089507,-3.6728986050833567,0.25964424602872477,-1.7235548953277997,10.974215172662007,5.103021403447062,5.477714134786206,4.054314431225817,4.554037890984272,4.979686044809131,4.442215865912395,4.736731800272652,4.678691571434432,5.071453549630312,5.184729396131634,5.388366006030884,5.187108303431334,-0.009764584341178969,8.568903119249165e-4,5.345780196625569e-4,-8.913630754742556e-4,-0.0026907507855370863,-0.0023440460804984614,-0.004688424737421424,-0.0026742103322862695,-0.00854924159384989,0.0025559268318914564,9.727462520754983e-4,0.004094044147052621,-0.003459092888100856,0.001651149251405887,-0.002026353006789992,-0.0010061258231215142,-0.001380318480869299,0.0026896466356377603,-7.797400521515926e-5,-0.004430562084955189,0.00575893824015433,0.0030165105233926058,-0.0033055552032365478,0.022030364919714964,0.009095809262068237,-0.007786362602677995
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__160_1307100683334_B.wav,murmur,84.24948194920344,11.101187081120992,-4.722090827800578,5.626120493930109,-2.3778773826227684,3.349506921627149,-3.9150588709541156,1.7222781099998414,-2.8689577933407593,0.5979551713721314,-2.616563104048567,0.014115863935128498,-1.822787109501402,16.964540494183275,4.057726397192729,6.617804574135869,4.478999772281093,6.0079436217052224,5.5739558966389895,4.356871695754136,5.041438627498567,4.806533317956414,5.249428040639818,4.742979427453708,5.490137570549054,4.871875303918995,0.025023580697451763,0.003173518612947673,-0.0036733240550898306,-0.004944660764279891,-0.008185051003761974,1.7782993778206582e-4,0.004834293155606556,-0.001922571349228174,0.0018486692119451323,-6.335056497888605e-4,0.002790024801041745,3.790145337875994e-4,0.004365998719646499,-8.310860362725843e-4,0.001260875225519786,-0.0021723613702158287,1.2219974237146373e-4,0.007798220860294908,0.004983107610985264,0.0034653717970943793,9.715265339355469e-4,-0.006519613382306389,-0.0017585391480503983,-0.009372141444805776,-0.007458599350980671,0.004415371761881497
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__161_1307101199321_A.wav,murmur,66.5178964469303,11.636441405645993,0.9240093983268969,2.9538679197641837,-2.057107133796389,0.15021228991898708,-8.733158098481175,-0.7935071482399128,-5.37906236520474,0.03275388467500899,-4.431582634397938,-0.5460085537072115,-2.106177032372413,4.42718367801707,2.4375525101849034,2.9526825689257756,3.3661988820199977,3.721118748982936,4.026484980675824,4.0959279450496995,4.387033366149433,4.614433749731593,4.838924277707631,4.83553666516214,4.838304139609096,4.894507850520618,0.0015321945875731615,0.0017098568217670666,-0.0021664524873479924,-0.0027370042744632823,-0.006041454046845728,-0.004528900355757112,-0.005252529845046022,-0.00938568570409706,9.08302222672071e-4,0.0021655648270895588,0.0025280537404780245,0.0026730217374826017,-0.005982515065642458,0.0015790443515694029,7.442613525317392e-4,-0.002256612041865857,-1.0830179566623965e-4,-0.002886431907539074,-0.0014611148913900973,-0.004127156407133745,4.823777436294438e-4,0.001186025352726689,-0.01018122505553298,2.5652122866728325e-4,-0.011070748162346933,-0.0010939675414799908
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__162_1307101835989_A.wav,murmur,72.07930087775001,11.05504976279226,-2.8775160481408473,2.7657709244096087,-1.2493497167177827,3.024677134722357,-5.3159495899954505,2.208010011005189,-3.8443288105473523,1.3136932659696734,-3.8893655309480395,0.9521648377993758,-1.9466464921118842,9.338825331619534,5.566073699978497,4.402402939570836,4.382404656337828,4.250637673626547,4.425596210413576,3.9926131463032926,4.276108506002038,4.612206916042306,4.8837800824163695,4.77391940671498,4.99474671965742,4.7250436009944465,-0.019377519175649574,-0.0015133821057019897,0.007119490672801368,0.0017511296531881305,0.004183773101363775,0.0036413298934171224,2.128959214495798e-4,0.001684977809124054,0.004199459407563093,-0.007007800038964351,-0.001064330229343368,7.52174404324395e-4,4.461188510189583e-4,0.004400804941971704,0.0015656164939146934,0.002251061196435321,-0.0034008490971842663,6.42313717406854e-4,0.0032142478897714695,-0.009449973410479628,-0.0058952506770763085,0.0022768646618193306,-4.987984538063368e-4,0.0031807450449324237,-0.008494454523615216,0.003619711559377031
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__162_1307101835989_B.wav,murmur,78.37869369664271,7.33501369417751,-7.563722710648256,1.2625074180886207,-6.179012094240255,3.466844171341385,-3.7768585393675678,2.9266506573909967,-2.1857272132158183,2.0700152170910897,-2.0074570984453346,1.3700324454316275,-1.6792011475472262,10.905279505980038,6.455006026496011,4.840186619483599,4.52134352709484,4.743635140799694,4.384257296425104,4.196431272876096,4.535823120976388,4.658910417098854,4.7868598936573745,5.058863893681443,4.957070310875085,5.28946461467765,0.009367102822713922,0.013412292106552932,0.002964972841852369,-0.020299613537830132,-0.02975330907495177,-0.027319358559591535,-0.02324531275761579,-0.01388826543575009,-0.030133728142191927,-0.01931372763501441,0.0014215607558362327,0.004212010584923224,0.008166699935026332,-0.013080830388405603,-0.007794075345961127,0.01212245861997103,0.012336470009369473,0.05974633539282343,0.00709898853199409,0.009025855878077992,-0.020492850999427572,-0.012017794454084772,-0.03423053879302098,-0.022978754524011668,-0.0044143212851536565,0.01273770037921277
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__164_1307106095995_B.wav,murmur,79.09594177271636,7.326142704380946,-3.838998548200496,4.749030515791518,-4.247665624521213,3.233735261333435,-4.815760982384357,1.3057973418005724,-3.490225054352499,0.7862438991599915,-3.3502372517946455,-0.016789219719741334,-1.4138185361445654,12.843071686537387,5.494665245959297,5.999729382212843,3.888855260072407,5.152465326187461,5.577622051602012,5.10957907932651,4.7500405126338014,4.897041173521201,4.985895873908095,5.029168841298681,5.169733422349019,5.251228278478266,-0.012017017759582572,6.368836749774772e-6,0.005890737298184646,-0.0028382190602290846,-0.0032556398732800315,0.006431518906152297,0.0026981326508085887,-0.004637884574594489,0.007691971314380419,0.005521812182424779,0.003929917923641776,0.01013326328580994,-0.003083582767199222,0.009739620290929151,0.007550275275137976,-0.0018599629517401137,-0.00374488728203478,0.0033819624372849588,0.0015973894665628995,-0.006847424222809714,-0.009003323247796447,-0.008203171698254637,0.009319273798039197,1.057516325710498e-4,-0.013421934318181861,-1.7594282513130768e-4
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__164_1307106095995_C.wav,murmur,70.94262225192358,6.155296440430263,-3.2729704049665003,4.342344701595793,-2.560965329797979,2.647663757690037,-5.231764356010534,2.1688899294590778,-3.7597397807611688,1.913669105170816,-3.154832464881489,1.4626999616830045,-1.6710037047485378,8.2180217542892109,4.820898507868241,5.534669192478371,4.089663509413899,4.459411536245436,5.071573704203243,4.37547791813422,4.765729538730616,4.93196280766451,5.740220377065993,4.934072226875589,4.906105679360048,5.114425907177055,-0.015847169544170103,0.013071565765809841,-0.006633124324258832,0.01715474518761936,-0.00957799479007846,0.013379548956265067,0.004656941010098859,-0.020878928989778257,-0.011544878542840906,-0.0026328513444970406,-0.0012888756753593551,0.0016859214763094454,-0.03740707328023534,-0.009061710229566533,-2.783525837926922e-4,0.019737578554386532,0.011167875191723747,-0.005717277668299356,0.012172631591266752,0.019897973894469758,0.010493751408405265,0.027892069308185753,0.03706498024810405,-0.03979367037626561,-0.03174759860795182,0.05026539766918745
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__165_1307109069581_C.wav,murmur,65.83365796444305,7.085397518942358,-5.521657660386099,0.9299297360004727,-3.3189706156475203,3.0634342785601976,-5.5231530810862175,0.1864128699957861,-3.1460199845322587,2.8132553802638993,-4.823778348592243,0.3392901324313953,-1.7299402348459239,9.127355785063273,4.285625362704621,5.57762134691712,3.469969734559544,4.407412196213505,4.924641842793328,4.300511846377511,4.735224913552917,4.730708458602861,4.528389316404794,4.91255544493402,4.978576437530428,4.974798100695467,0.007252654737129124,0.01159386914157668,0.013676371755315386,0.029968805359778257,0.002856575312949085,-0.003748185552240111,-0.014260177463889833,-0.017023939971175853,-0.01877303954978469,5.486400339393236e-4,0.014787183648632041,-0.026757028516065682,0.006174021732113942,0.002026331612813865,0.004604821777604051,-0.008362100732229285,9.345587675113461e-4,-0.00391543842237949,0.008593507110360919,0.017445314370673672,0.020687710974114957,-0.024712233427409473,0.01072965608471588,0.03370261545925161,-0.02938006893155702,-0.004598761782728309
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__165_1307109069581_C2.wav,murmur,65.18623940666207,5.7605303867446755,-6.370296847015471,0.6011445284477901,-1.8343987767248113,5.0511198746231125,-4.599646740186064,0.4156800663355704,-3.063339778489813,1.979474000964108,-4.428317211005555,0.33439222845977984,-1.014558445498902,10.019336952229802,5.122682642179531,5.205369302090701,3.5206142324170124,4.490578920310231,4.959659161632568,4.338527604442276,4.42375777762578,5.078878221480824,5.171802566528808,5.310630204472432,5.1631251961669715,5.449397440306091,-0.010572553383806485,0.010990787993499144,0.0035750709372361516,0.013698281050299053,0.005090786979482378,0.0034979045953079956,-0.0014965418046179375,-0.006928741748371112,0.003568863074797511,-0.0095620148447322275,-0.02801505083435288,0.0010288553800735967,-0.005903968633777882,0.003309649487011071,0.0037361060465498047,-0.0071950789032705145,-0.0030914370699681314,0.010082707140546028,0.009371755375368863,0.026124614831634668,-0.008799404555777544,0.01092670366905839,0.003444707761781521,0.01640393986038871,0.055572488039410846,0.008570626585401869
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__171_1307971016233_D.wav,murmur,92.81606079358296,9.894910678102535,-8.85447070879617,0.9377942776345799,-6.342770952482001,0.6252744293193906,-3.65066012481026,0.7199555211382849,-2.18555784263265,0.20238198196101526,-3.983551025931846,-1.2892575295118387,-1.9351915601606873,11.30970717214915,3.543433867675606,5.717843526601545,4.177976178739247,3.7624531536700148,4.342762546705855,4.199548870577491,4.793731425876233,4.723926226556329,4.790056566389948,4.936640946590726,5.485814827943903,4.68588238186518,0.08052072153077713,-0.02380824762508075,-0.04856132052782747,0.008437541001911226,0.007611603717903789,0.004735552977151027,-0.030698206682015887,-0.014538457866772167,0.031082673211805297,0.0459102533821293,0.06625684633573467,0.019468171414366197,-0.017203116622476228,-0.004570848497744154,-0.002335277406295977,-3.599477656511376e-4,0.02061215647604574,-0.03270254632367844,-0.05507741044313003,0.009371289465897084,-0.013595474746509748,-0.011182423696041707,0.009897643062978625,-0.043109951287650196,-0.04888473617737851,-9.653962448223687e-5
C:/Users/dagmw/PycharmProjects/PythonProject/Updated code 2/heartbeat_sounds_dataset/Heartbeat-Sounds-Dataset-main/Heartbeat_Sound/murmur/murmur__171_1307971016233_D1.wav,murmur,91.72900331560173,9.979356765884644,-7.354431461454337,0.8676087470935361,-6.331116925195063,-0.03827831592079355,-4.138376353207534,0.8132029427028741,-2.471976407276823,0.20210667092966297,-3.1373263497026884,-1.0585045918413378,-1.95903600600252,12.035732046929024,3.749853208896117,5.855453195203648,4.279421121497218,4.211546907285948,4.291253499013639,4.197521312933886,4.876400689995315,4.4645093740847965,4.986861694107853,4.920400622423449,4.947383266866551,5.186766944734107,0.005337461020699282,6.19653210956007e-4,-0.016869806509054407,-0.027115505612596437,0.017808430726352985,0.0226863661571129,-0.0067289715169646476,0.049654128458659644,0.010884500560083171,0.009734436167704228,0.028156393923555796,-0.03593840856747584,-0.015977467386723183,-0.006844393444515597,-0.01261530480941642,-0.006606970411115286,-0.017038172304844477,0.015921738923017178,0.01244956624323889,0.016238751308975972,0.0362900277100813,0.01666459292446615,0.029863166840623033,0.020408705954923126,-0.0236566589046795,-0.024244804295643376
